Land_size_for_Crop_Agriculture_Acres,hh_size,hhh_age,number_perennial_grown,HH Income + Production/Day  (USD),business_number,composts,water_control_practise,postharvest_food_storage,hhh_read_write,Material_walls,bicycle_owned,seasonal_crops_planted,grow_vegetables,season2_crops_planted,work_casual,radios_owned,non_bio_waste_mgt_method,save_mode_7,tippy_tap_present,soil_mgt_methods,hh_produce_lq_manure,Access to electricity,ProgressStatus
2.0,8.0,70.0,5.0,3.795409107737875,0,0,0,0,0,2,0,4.0,1,4.0,1,1,1,0,0.0,2 4,0,0,On Track
4.8,8.0,60.0,5.0,3.818585708996668,0,1,1,0,1,1,0,5.0,0,6.0,0,1,1,1,1.0,1 2 3 4 5,1,0,On Track
3.75,10.5,57.0,6.0,4.884605701592003,1,1,0,1,0,1,0,5.0,1,5.0,0,1,3,1,1.0,1 2 3 4 5,1,0,On Track
1.25,5.0,35.0,2.0,3.9029988893002594,0,0,1,1,1,1,1,6.0,1,5.0,1,1,2,1,0.0,1 2 3 4 5,1,0,On Track
4.8,4.0,49.0,5.0,3.037023324694557,1,1,0,0,1,1,1,4.0,1,4.0,0,0,1,1,1.0,1 2 3 4 5,1,0,On Track
4.8,7.0,45.0,7.0,4.879303961495743,0,1,0,1,1,1,1,6.0,1,5.0,0,1,1,1,1.0,1 2 3 4,1,0,On Track
4.8,5.0,75.0,6.0,3.450573861532765,1,1,0,1,0,2,1,6.0,1,6.0,0,1,1,1,1.0,1 2 3 4 5,1,0,On Track
3.0,10.0,44.0,4.0,3.0092558311736397,0,1,1,1,0,1,0,6.0,1,4.0,0,1,1,0,1.0,1 2 4,1,0,On Track
1.6,5.0,59.0,2.0,4.36986301369863,1,1,1,1,1,2,0,4.0,1,6.0,1,1,2,1,1.0,2 3 4,1,0,On Track
3.0,10.5,51.0,4.0,3.156608663457978,0,1,0,1,1,1,0,5.0,1,4.0,0,1,1,0,1.0,1 2 4,1,0,On Track
4.8,4.0,53.0,3.0,2.958533876342096,1,1,1,1,1,2,1,4.0,0,3.0,0,1,1,1,1.0,1 2 3 4,1,0,Struggling
4.0,3.0,62.0,3.0,3.7282487967419473,0,0,0,1,0,1,0,5.0,1,5.0,0,1,3,1,0.0,1 2 4,1,1,On Track
2.0,10.0,33.0,5.0,4.248796741947427,0,0,1,0,0,1,1,3.0,1,4.0,1,1,3,0,1.0,1 2 3 4 5,0,0,On Track
4.0,6.0,84.0,1.0,2.5886708626434656,1,1,0,1,1,2,1,3.0,1,3.0,0,0,1 3,1,1.0,1 2 3 4 5,0,0,Struggling
4.5,9.0,42.0,5.0,3.9681599407626806,0,0,0,0,1,2,0,5.0,0,6.0,0,0,1,1,1.0,1 2 3 4 5,1,0,On Track
1.75,8.0,58.0,4.0,5.298778230285079,1,0,0,1,0,2,0,8.0,1,6.0,0,1,1 2,1,0.0,1 2 3 4 5,1,0,On Track
2.0,7.0,45.0,5.0,5.106627175120326,1,1,0,1,1,1,1,7.0,1,4.0,0,1,1,1,1.0,1 2 3 4 5,1,0,On Track
1.8,7.0,65.0,5.0,3.974824139207701,0,1,0,1,1,2,1,3.0,1,5.0,0,1,1 2 97,1,1.0,1 2 3 4 5,0,0,On Track
1.75,4.0,22.0,4.0,4.604220659015179,1,0,1,1,1,2,1,6.0,1,7.0,0,1,1 2,1,0.0,1 2 3 4 5,1,0,On Track
2.0,3.0,69.0,1.0,3.379118844872269,1,1,1,1,1,1,0,7.0,1,2.0,0,1,1,1,1.0,1 2 3 4,1,0,On Track
4.8,6.0,46.0,5.0,3.917437985931136,1,0,1,1,1,2,1,6.0,1,4.0,0,1,2,1,0.0,1 2 3 4 5,1,0,On Track
4.8,10.0,66.0,4.0,4.274342835986672,1,0,1,1,1,2,1,5.0,1,5.0,0,1,1,1,1.0,1 3 4 5,1,0,On Track
3.0,10.0,40.0,4.0,3.738615327656424,1,1,0,0,0,2,1,6.0,0,5.0,0,1,1,1,1.0,1,0,1,On Track
4.8,9.0,39.0,5.0,4.212513883746761,0,1,1,1,0,1,1,6.0,1,5.0,1,0,1,1,1.0,1 2 4,1,0,On Track
2.75,7.0,47.0,5.0,5.370233246945575,1,1,1,1,1,1,1,5.0,1,6.0,1,1,3 97,1,1.0,1 2 3 4 5,1,0,On Track
2.0,7.0,42.0,3.0,4.601110699740836,1,0,1,1,0,1,0,6.0,1,5.0,0,1,1 2,1,1.0,1 2 3 4 5,1,0,On Track
0.5,4.0,36.0,3.0,4.587560162902629,1,0,1,1,1,1,1,7.0,1,4.0,1,1,1,1,0.0,1 2 3 4 5,1,0,On Track
2.75,6.0,35.0,6.0,3.261014439096631,0,0,0,1,0,2,1,6.0,0,6.0,0,1,1 2 3,1,0.0,1 2 3 4 5,1,0,On Track
4.5,9.0,38.0,5.0,4.005553498704184,1,1,0,1,1,2,1,4.0,0,5.0,0,1,1 2 3,1,1.0,1 2 3 4 5,1,0,On Track
3.0,3.0,61.0,4.0,2.3443169196593856,0,0,0,1,1,1,0,5.0,1,1.0,0,1,2 3,1,1.0,1 2 3 4,0,0,Struggling
3.0,4.0,45.0,5.0,3.04265087004813,0,1,1,1,1,2,1,5.0,0,5.0,0,1,1,0,1.0,1 2 3 4 5,0,0,On Track
4.8,4.0,40.0,2.0,2.330396149574232,0,1,0,1,1,1,0,4.0,1,4.0,0,1,1,0,1.0,1 2 3 4 5,1,0,Struggling
3.0,6.0,47.0,3.0,3.435764531654943,0,0,1,1,1,1,1,5.0,1,4.0,0,1,2,1,1.0,1 2 3 4 5,1,0,On Track
4.25,10.0,57.0,5.0,4.207700851536468,1,1,1,1,1,2,1,5.0,1,5.0,0,1,1 2,1,1.0,1 2 3 4 5,1,0,On Track
3.0,8.0,51.0,5.0,4.089226212513884,0,1,1,1,1,1,1,6.0,1,4.0,0,1,2,1,1.0,1 2 3 4 5,1,0,On Track
1.75,7.0,51.0,4.0,3.6008885597926694,1,1,1,0,0,2,0,3.0,0,2.0,1,1,3,1,0.0,1 2 4 5,0,0,On Track
4.8,5.0,40.0,5.0,2.312476860422066,1,1,1,1,1,1,1,6.0,1,5.0,0,1,1 2,0,1.0,1 2 3 4 5,1,0,Struggling
4.8,9.0,47.0,6.0,3.509366901147723,0,0,0,1,1,2,1,6.0,1,5.0,0,1,2,1,1.0,2 3 4 5,1,0,On Track
1.0,3.0,90.0,2.0,0.5857089966679008,0,0,0,0,0,1,0,3.0,1,4.0,0,0,2,1,0.0,2,0,1,Struggling
1.5,2.0,61.0,3.0,0.8504998148833766,0,1,0,1,0,1,0,3.0,1,4.0,1,1,1,0,1.0,1 2 4,1,0,Struggling
1.0,2.0,80.0,4.0,0.8611625323954092,0,1,0,0,0,2,0,4.0,1,2.0,0,0,2,1,0.0,1 4,1,1,Struggling
0.4,7.0,85.0,2.0,0.650796001480933,0,0,1,1,0,1,0,3.0,1,3.0,0,1,1,0,0.0,1 2 3 4,0,0,Struggling
1.5,6.0,34.0,1.0,1.0433172898926324,0,1,0,1,1,2,0,3.0,1,3.0,0,1,1,1,1.0,1 2 4,1,0,Struggling
0.0,2.0,60.0,3.0,1.044798222880415,0,0,1,1,0,1,0,3.0,0,3.0,1,0,1 2,1,1.0,1 3 4 5,1,1,Struggling
1.4,6.0,48.0,2.0,0.7867456497593485,0,1,0,1,1,2,0,3.0,1,3.0,0,1,1,1,1.0,2 4,0,0,Struggling
1.0,4.0,28.0,2.0,1.0773787486116253,0,1,1,0,1,2,0,3.0,1,2.0,0,1,2,0,0.0,1 2,1,1,Struggling
1.5,3.0,81.0,1.0,1.2002961865975563,0,1,0,1,0,2,0,4.0,1,5.0,0,1,1,1,1.0,1 2 4,1,0,Struggling
1.0,4.0,85.0,3.0,1.20584968530174,0,1,0,1,1,1,0,3.0,1,2.0,0,1,1,0,0.0,2 4,0,1,Struggling
2.0,5.0,34.0,2.0,1.171788226582747,0,0,1,1,0,1,1,3.0,1,3.0,0,0,1,0,0.0,1 2 4,1,0,Struggling
1.0,7.0,45.0,2.0,1.12550907071455,0,1,1,0,1,1,0,3.0,1,4.0,1,1,2,1,1.0,1 2 4,1,1,Struggling
1.0,2.0,80.0,2.0,1.1455016660496111,0,0,1,0,0,2,0,4.0,1,3.0,0,1,1,0,1.0,2 5,0,0,Struggling
1.3,5.0,60.0,2.0,1.2954461310625691,0,1,0,1,0,1,0,3.0,1,3.0,0,1,1,0,1.0,1 2 4,1,0,Struggling
0.9,2.0,72.0,1.0,1.3024805627545355,0,1,0,1,0,1,0,3.0,1,2.0,0,1,1,0,1.0,2 3 4,0,0,Struggling
0.4,3.0,62.0,3.0,1.3546834505738614,0,0,1,1,1,1,0,4.0,1,5.0,1,0,2,1,0.0,1 2 3 4,0,0,Struggling
1.5,1.0,62.0,4.0,1.3694927804516843,0,0,1,1,0,1,0,4.0,0,4.0,0,1,1 2,0,0.0,2 3 4,1,1,Struggling
0.25,3.0,45.0,4.0,1.371714179933358,0,1,1,0,1,1,0,1.0,1,1.0,0,1,1,0,1.0,1 2 3 4,0,1,Struggling
3.5,7.0,44.0,3.0,1.172898926323584,0,1,0,1,1,2,0,3.0,0,3.0,0,0,1,1,1.0,1 2 4,1,0,Struggling
1.0,2.0,81.0,1.0,1.4105886708626436,0,0,1,1,0,1,0,3.0,0,3.0,0,0,1 2,0,0.0,1 2 3 4 5,1,0,Struggling
4.75,8.0,50.0,3.0,1.4113291373565346,0,1,1,1,1,2,1,3.0,0,4.0,0,0,2 3,1,1.0,1 2 3 4 5,1,0,Struggling
0.8,4.0,32.0,2.0,1.4131803035912625,0,0,0,1,1,2,0,3.0,1,3.0,0,0,1,0,1.0,2 4,0,0,Struggling
1.0,3.0,95.0,4.0,1.416882636060718,0,0,0,0,0,2,0,3.0,1,3.0,0,1,3,0,0.0,1 2,0,0,Struggling
1.0,3.0,28.0,3.0,1.4268789337282488,0,1,0,0,1,1,1,3.0,1,1.0,0,0,1,1,0.0,1 2 3,1,0,Struggling
1.7,4.0,33.0,1.0,0.991114402073306,0,1,0,1,1,2,1,6.0,0,5.0,0,0,1,1,1.0,1,1,0,Struggling
2.0,4.0,47.0,2.0,1.1406886338393187,0,1,1,1,0,1,0,3.0,1,3.0,0,0,2 3,1,1.0,1 2 3 4,1,0,Struggling
1.0,5.0,60.0,3.0,1.168456127360237,0,1,1,0,1,1,0,4.0,1,2.0,0,0,1,0,0.0,1 2 3 4,1,0,Struggling
1.0,4.0,32.0,2.0,1.399481673454276,1,1,1,0,1,2,0,2.0,1,3.0,0,0,2,1,1.0,1 2,1,0,Struggling
1.5,2.0,36.0,2.0,1.4146612365790447,1,1,1,1,1,1,0,3.0,0,3.0,0,0,1,1,1.0,1 2 4,1,0,Struggling
2.5,6.0,52.0,3.0,1.0385042576823398,0,1,1,1,1,1,0,3.0,1,3.0,0,0,1,1,0.0,1 2 3 4 5,1,0,Struggling
1.7,3.0,37.0,2.0,1.1995557201036653,0,0,1,1,0,1,0,2.0,1,1.0,0,0,1,1,1.0,1 2 3,1,0,Struggling
0.75,2.0,40.0,1.0,1.339503887449093,0,1,0,1,0,1,0,3.0,0,3.0,0,0,1,1,1.0,1 2 4,1,0,Struggling
0.9,2.0,60.0,3.0,1.1573491299518697,0,1,1,1,1,1,0,3.0,1,4.0,0,0,1,1,1.0,1 2 4 5,1,1,Struggling
1.0,2.0,88.0,1.0,1.521658644946316,0,0,1,1,0,2,0,4.0,0,3.0,0,0,1 2 3,0,0.0,1 2 3 4,1,1,Struggling
0.9,2.0,62.0,3.0,1.5771936319881523,0,1,0,1,0,1,1,3.0,1,3.0,1,0,1,0,0.0,1 3,1,0,Struggling
0.5,2.0,48.0,4.0,1.2904850055534989,0,1,1,1,1,1,0,4.0,1,3.0,0,0,1,1,1.0,1 2,0,0,Struggling
0.0,4.0,30.0,1.0,1.5912624953720844,0,0,1,0,1,1,0,2.0,1,2.0,1,0,1,1,1.0,1 2 3 4,0,1,Struggling
2.0,7.0,51.0,3.0,1.3435764531654943,0,1,0,1,1,1,0,4.0,0,3.0,1,0,1,1,1.0,2 4,1,0,Struggling
1.75,4.0,60.0,3.0,1.5994076268048871,0,1,0,1,1,1,0,3.0,1,1.0,1,0,1,1,0.0,1 2 4,0,1,Struggling
0.4,1.0,70.0,2.0,1.6131062569418737,0,0,1,1,1,1,0,3.0,1,3.0,1,0,1,0,0.0,2 3 5,0,0,Struggling
1.0,5.0,40.0,0.0,0.7574972232506479,0,0,1,1,1,2,1,4.0,0,1.0,0,0,3,0,1.0,1 4,0,0,Struggling
1.8,2.0,76.0,4.0,1.629026286560533,0,0,1,1,1,1,0,3.0,1,2.0,0,1,1,0,0.0,1 2 4,1,0,Struggling
1.7,1.0,68.0,2.0,1.639763050721955,0,1,0,1,0,1,0,3.0,1,2.0,0,0,1,0,1.0,2 4,0,0,Struggling
1.3,1.0,40.0,4.0,1.547945205479452,0,1,1,1,0,1,0,3.0,1,3.0,0,0,1,1,1.0,1 2 3 4 5,1,0,Struggling
1.25,2.0,32.0,4.0,1.6523509811181043,0,0,0,0,0,2,0,3.0,1,3.0,1,0,3,0,0.0,1 2 4,1,1,Struggling
2.3,4.0,29.0,5.0,1.329877823028508,0,1,1,1,1,2,1,4.0,1,5.0,0,0,1 2,1,1.0,1 3 5,1,0,Struggling
0.8,2.0,56.0,2.0,1.4298407997038136,0,1,0,0,1,1,0,1.0,1,1.0,0,0,1,0,1.0,4,1,0,Struggling
0.5,8.0,40.0,2.0,1.3957793409848205,0,1,1,0,1,1,1,3.0,1,3.0,0,0,3,1,1.0,1 2,1,0,Struggling
0.75,1.0,61.0,2.0,1.6919659385412809,0,1,0,1,0,1,0,2.0,1,2.0,0,0,1,1,0.0,1 3 4,0,1,Struggling
3.75,3.0,55.0,3.0,1.3224731580895963,0,1,1,1,1,1,0,4.0,1,2.0,0,0,1 2,0,1.0,1 2 3 4 5,1,1,Struggling
3.0,4.0,81.0,2.0,1.2195483154387263,0,1,1,0,1,2,0,3.0,1,3.0,0,0,2,1,1.0,1 2 4,1,0,Struggling
1.4,2.0,37.0,4.0,1.7175120325805258,1,1,1,1,0,1,1,3.0,0,1.0,0,1,1 3,0,0.0,1 2 4,0,0,Struggling
1.0,6.0,37.0,1.0,1.6075527582376896,1,1,1,0,1,2,0,3.0,1,2.0,0,0,2,0,0.0,1 2,0,0,Struggling
2.5,2.0,53.0,3.0,1.529433543132173,0,1,1,1,1,2,0,4.0,0,3.0,0,0,2,1,1.0,1 2 3,1,0,Struggling
1.0,5.0,44.0,3.0,1.783931877082562,0,1,1,0,1,1,1,3.0,1,1.0,0,0,1,0,0.0,1 2 3,1,0,Struggling
4.8,5.0,48.0,2.0,1.751573491299519,0,1,1,1,1,2,1,1.0,1,3.0,0,0,1 2,0,1.0,1 2 3 4 5,1,0,Struggling
3.0,5.0,47.0,3.0,1.3380229544613107,0,1,1,0,1,1,0,3.0,1,4.0,0,0,1,0,0.0,1 2 4,0,0,Struggling
3.0,6.0,45.0,4.0,1.831543872639763,1,1,1,1,1,2,1,3.0,1,3.0,0,0,1 2,1,0.0,1 2 3 4 5,1,0,Struggling
1.4,5.0,65.0,3.0,1.56653091447612,0,1,1,1,1,2,0,4.0,1,4.0,0,0,3,0,0.0,1 2 4 5,0,0,Struggling
1.0,5.0,67.0,4.0,1.834135505368382,0,1,1,0,1,2,0,2.0,1,3.0,0,0,1,1,1.0,1 2 3,0,0,Struggling
1.0,9.0,42.0,2.0,1.4365049981488338,0,1,1,1,0,2,0,3.0,0,3.0,0,0,1 2 3,1,1.0,1 2 3 4 5,1,1,Struggling
1.75,4.0,30.0,3.0,1.8104405775638648,0,1,1,0,1,1,0,4.0,1,3.0,1,0,1,0,0.0,1 2 3,1,1,Struggling
3.5,5.0,35.0,3.0,1.5194372454646428,0,1,1,1,1,2,0,4.0,1,5.0,0,0,1,1,1.0,2 3 4,1,0,Struggling
2.3,6.0,67.0,5.0,1.3724546464272491,0,1,1,1,1,1,0,3.0,1,3.0,0,0,1,0,1.0,2 4,1,0,Struggling
1.7,2.0,68.0,3.0,1.877304701962236,0,0,1,1,0,1,0,4.0,1,3.0,0,0,1 2,1,1.0,1 2 3 4,1,0,Struggling
0.75,1.0,69.0,3.0,1.7334320621991854,0,1,0,0,0,1,0,2.0,1,2.0,0,0,1,0,1.0,2,1,0,Struggling
3.0,2.0,48.0,4.0,1.1062569418733803,0,1,1,0,1,2,0,2.0,0,3.0,0,0,1,0,0.0,1 2 4,0,0,Struggling
2.2,5.0,34.0,4.0,1.5982969270640504,0,1,1,1,1,2,0,3.0,1,3.0,0,0,1,0,0.0,1 2 3 4 5,1,0,Struggling
4.0,2.0,52.0,5.0,1.8978156238430213,0,1,0,1,0,2,0,5.0,0,4.0,0,0,1,1,1.0,2 4,0,0,Struggling
0.5,1.0,60.0,1.0,1.7919289152165865,0,0,1,1,0,1,0,2.0,1,3.0,0,0,2 3,1,0.0,1 2 3 4 5,1,0,Struggling
0.5,3.0,66.0,2.0,1.3520918178452426,0,0,1,1,1,2,0,3.0,1,4.0,1,0,2,1,0.0,1 2 3,0,1,Struggling
2.75,5.0,70.0,3.0,1.819326175490559,0,1,1,1,1,1,0,1.0,0,2.0,0,0,2,0,1.0,1 2 3 4 5,1,0,Struggling
1.25,4.0,40.0,6.0,1.584598296927064,0,1,1,1,1,2,0,2.0,1,3.0,0,0,1 2 3,1,1.0,1 2 3 4 5,1,0,Struggling
1.7,2.0,76.0,6.0,1.7064050351721585,0,1,1,1,0,1,0,3.0,0,1.0,0,0,1,1,1.0,1 2 3 4,1,1,Struggling
3.75,6.0,30.0,5.0,1.930396149574232,0,0,1,1,1,2,0,4.0,1,3.0,1,0,1,0,1.0,1 2 3 4,1,0,Struggling
1.75,5.0,58.0,4.0,1.9589781562384303,0,1,0,1,1,1,0,2.0,1,3.0,0,0,1,1,1.0,1 2 4,1,0,Struggling
1.0,3.0,70.0,7.0,1.703443169196594,0,1,1,1,0,1,1,3.0,0,3.0,0,0,1,1,0.0,1 2 3 4 5,1,0,Struggling
0.5,8.0,40.0,3.0,1.6693817104776008,0,1,1,0,1,1,1,1.0,1,3.0,0,0,3,1,1.0,1 2,1,0,Struggling
1.0,2.0,52.0,3.0,1.3734172528693076,0,1,1,1,1,2,0,4.0,1,3.0,0,0,1,1,1.0,1 2 3 4 5,1,0,Struggling
1.8,5.0,57.0,1.0,1.7430581266197704,0,1,1,0,1,2,1,3.0,0,3.0,0,0,1 2,1,1.0,1 2 3 4 5,1,0,Struggling
1.8,5.0,38.0,2.0,1.6568678267308403,0,1,1,0,0,2,0,3.0,1,2.0,0,0,1 2 3,1,1.0,1 2 3 4 5,1,1,Struggling
1.5,5.0,38.0,3.0,1.7545353572750833,0,0,1,0,1,1,0,1.0,1,3.0,0,0,3,0,0.0,1 3 4,0,1,Struggling
2.6,6.0,38.0,1.0,1.9570529433543131,0,1,1,1,1,2,0,4.0,1,3.0,1,0,1,1,1.0,1 2 3 4 5,0,0,Struggling
4.8,7.0,54.0,5.0,1.3631988152536096,0,1,0,0,1,2,1,3.0,1,2.0,0,0,1,0,1.0,1 2 4,1,0,Struggling
1.9,3.0,24.0,3.0,1.8126619770455388,0,1,1,0,1,1,0,4.0,1,2.0,0,0,3,1,1.0,1 5,1,0,Struggling
1.0,4.0,38.0,2.0,1.7027027027027026,1,1,1,0,0,2,0,1.0,1,3.0,1,0,3,0,0.0,1 2 4,1,1,Struggling
1.3,7.0,70.0,2.0,2.060348019252129,0,0,0,1,0,2,0,5.0,0,3.0,0,0,97,0,0.0,1 2 4,1,0,Struggling
1.0,6.0,27.0,2.0,1.9141058867086265,0,1,1,1,1,1,0,3.0,1,5.0,0,0,2,1,0.0,1 2 3 4 5,0,1,Struggling
3.0,4.0,46.0,1.0,1.218807848944835,0,1,1,1,1,2,0,3.0,1,2.0,0,0,1,0,0.0,1 2 3,0,1,Struggling
2.5,9.0,58.0,2.0,1.7704553868937432,0,1,1,0,0,1,1,4.0,1,5.0,0,1,1,1,1.0,1 2,1,0,Struggling
1.0,5.0,46.0,3.0,1.770825620140689,0,1,1,1,0,1,0,4.0,0,5.0,0,1,2,1,0.0,1 2 3 4 5,1,0,Struggling
4.8,4.0,30.0,1.0,2.0029618659755646,0,1,1,1,1,2,0,3.0,1,3.0,1,1,1 2,0,1.0,1 2 3 4 5,1,0,Struggling
2.8,3.0,60.0,2.0,1.9770455386893744,0,1,1,1,1,1,0,1.0,0,3.0,0,0,2,1,1.0,1 2 3 4 5,1,0,Struggling
1.3,3.0,74.0,4.0,2.0344316919659384,0,1,0,1,1,1,0,4.0,0,3.0,0,0,3,0,1.0,1 2 3 4,1,0,Struggling
0.9,2.0,77.0,3.0,1.711958533876342,0,1,1,1,1,1,0,5.0,1,6.0,0,1,2,1,1.0,1 2 3 4,1,0,Struggling
4.0,5.0,50.0,4.0,1.7245464642724917,0,0,0,1,1,2,0,3.0,1,3.0,0,1,1,1,0.0,1 2 4,1,0,Struggling
1.0,7.0,59.0,2.0,2.117734172528693,0,1,1,0,1,2,0,3.0,1,3.0,0,0,1,1,1.0,1 2 3 4,0,0,Struggling
2.0,4.0,50.0,3.0,1.9822288041466125,0,1,1,1,0,1,0,3.0,1,2.0,0,1,1,1,1.0,1 2 3,1,0,Struggling
1.75,5.0,38.0,2.0,2.131803035912625,0,0,0,1,1,2,0,3.0,1,2.0,0,0,1,1,1.0,1 2 3 4,0,0,Struggling
2.7,4.0,62.0,4.0,1.4105886708626436,0,1,1,1,0,1,0,3.0,0,4.0,0,1,1 2 3,1,1.0,1 2 3 4,1,1,Struggling
0.8,5.0,29.0,2.0,1.7819326175490555,0,0,0,1,1,1,0,3.0,0,3.0,1,1,1,0,0.0,1,0,1,Struggling
1.9,2.0,73.0,2.0,1.9777860051832652,0,1,1,1,0,1,0,4.0,1,4.0,0,1,1,0,1.0,1 2 3 4,1,0,Struggling
0.4,5.0,90.0,2.0,2.169566827101073,0,1,1,0,0,1,0,2.0,1,7.0,0,0,1,1,0.0,1 2 3 4 5,0,1,Struggling
3.0,8.0,50.0,2.0,1.3935579415031472,0,0,1,1,0,2,1,3.0,1,4.0,0,1,2,1,1.0,1 5,1,0,Struggling
3.0,7.0,42.0,3.0,1.4072565716401333,1,1,1,1,1,2,1,3.0,0,1.0,0,1,1 2,1,1.0,1 2 3 4 5,1,0,Struggling
1.0,5.0,50.0,6.0,2.0596075527582376,0,1,0,1,1,1,0,3.0,1,4.0,0,0,1,1,1.0,1 2 4,1,0,Struggling
0.5,5.0,34.0,2.0,1.9992602739726024,0,0,1,0,1,1,0,3.0,1,2.0,1,0,1,1,0.0,1 2 3 4,0,0,Struggling
3.8,4.0,70.0,1.0,1.506108848574602,0,1,1,1,0,2,0,3.0,1,3.0,0,1,1,1,1.0,1 2 3 4,1,0,Struggling
1.3,6.0,35.0,4.0,1.4920399851906705,0,1,1,0,1,1,0,2.0,0,2.0,0,0,1,1,1.0,1 2,1,0,Struggling
3.0,5.0,70.0,2.0,1.7800814513143282,0,1,1,1,1,1,1,3.0,0,3.0,0,1,2,1,0.0,1 2 3 4 5,1,0,Struggling
2.5,2.0,35.0,3.0,2.195483154387264,0,0,1,1,0,1,0,4.0,1,3.0,0,1,1 2 3,0,1.0,1 3 5,1,0,Struggling
2.75,9.0,54.0,3.0,2.091817845242503,1,1,1,1,1,1,1,4.0,0,1.0,0,1,2,1,0.0,1 2 3 4,1,0,Struggling
2.8,4.0,63.0,2.0,1.5623843021103294,0,1,1,1,1,1,0,3.0,0,4.0,0,1,1 2,1,1.0,1 2 3 4 5,1,0,Struggling
1.9,5.0,42.0,3.0,2.2176971492039987,0,1,1,1,1,2,0,5.0,1,5.0,0,1,1 2,0,1.0,1 2 3 4 5,1,0,Struggling
2.0,6.0,42.0,2.0,1.6364309514994446,0,1,1,1,1,2,1,2.0,1,3.0,0,1,1,1,1.0,1 2 3 4 5,1,0,Struggling
2.5,4.0,35.0,4.0,1.1714179933358015,0,1,1,0,1,1,0,1.0,0,2.0,0,1,1,0,1.0,1 4 5,1,0,Struggling
3.8,6.0,37.0,4.0,2.2439837097371345,1,1,0,1,1,2,1,2.0,0,2.0,1,1,1,1,0.0,1 2 3 4 5,1,0,Struggling
2.25,3.0,38.0,3.0,2.0292484265087007,0,1,1,0,1,1,0,3.0,1,4.0,1,1,1,1,0.0,1 2 4,1,0,Struggling
0.5,6.0,44.0,6.0,1.7219548315438726,0,1,1,1,1,1,0,4.0,1,4.0,0,1,1,0,1.0,1 2 3 4 5,1,1,Struggling
1.0,8.0,33.0,3.0,1.2365790447982228,0,1,1,0,1,2,0,3.0,1,2.0,0,1,1,1,0.0,1 2 3,0,0,Struggling
2.5,3.0,70.0,3.0,1.544613106256942,0,1,1,1,0,1,0,3.0,1,2.0,0,0,1,1,1.0,1 2 4 5,1,0,Struggling
2.0,5.0,57.0,3.0,1.8111810440577565,0,1,1,1,0,2,0,4.0,1,4.0,0,1,2,1,1.0,1 2 3 4,1,0,Struggling
1.75,7.0,54.0,2.0,1.855979266938171,1,1,0,1,1,2,1,2.0,1,2.0,0,0,1,0,1.0,1 3 4,1,0,Struggling
1.4,3.0,26.0,2.0,1.8985560903369123,0,1,1,1,1,1,0,4.0,1,4.0,1,0,1,0,0.0,1 2 3,0,1,Struggling
4.75,3.0,82.0,3.0,2.1777119585338767,0,1,1,1,1,2,0,3.0,1,4.0,0,0,1 2,0,1.0,1 2 3 4,1,0,Struggling
2.7,5.0,62.0,4.0,1.9570529433543131,0,1,0,1,1,2,0,3.0,0,3.0,0,1,3,1,0.0,1 2 3 4 5,1,0,Struggling
0.4,4.0,47.0,4.0,1.7882265827471306,1,1,1,1,1,1,0,3.0,1,4.0,0,1,1,0,1.0,1 2 4,1,0,Struggling
1.6,1.0,24.0,2.0,1.8363569048500556,0,1,1,1,1,2,0,4.0,1,3.0,0,1,1 2 3,1,1.0,1 2 3 4 5,1,0,Struggling
3.0,5.0,36.0,3.0,2.281377267678637,0,0,0,0,1,2,1,4.0,1,2.0,0,1,2,1,0.0,1 2,1,0,Struggling
2.75,3.0,70.0,2.0,2.2864864864864867,1,1,1,1,1,2,1,3.0,1,3.0,0,1,1,0,1.0,1 2 3 4 5,1,0,Struggling
1.3,6.0,49.0,2.0,1.6423546834505738,0,1,1,1,0,1,0,1.0,0,3.0,1,0,1 2 3,1,0.0,1 2 3 4,1,1,Struggling
1.8,5.0,40.0,4.0,1.632728619029989,0,1,1,1,1,2,1,2.0,0,3.0,0,1,1 2,1,1.0,1 2 3 4,1,0,Struggling
2.0,2.0,97.5,5.0,1.979266938171048,0,0,1,1,1,1,0,4.0,0,1.0,0,1,2,0,1.0,1 2 3 4,1,0,Struggling
1.9,5.0,43.0,7.0,1.3398741206960385,0,0,1,1,1,1,0,4.0,1,5.0,0,1,3,0,1.0,1 2 4,1,0,Struggling
3.0,7.0,70.0,3.0,1.4253980007404663,1,1,0,1,1,2,0,4.0,0,1.0,0,1,1,1,1.0,1 2 4,1,0,Struggling
1.5,6.0,65.0,3.0,1.950388744909293,0,1,0,1,0,1,0,3.0,1,3.0,1,1,1,0,1.0,2 4,1,0,Struggling
1.25,1.0,90.0,3.0,2.356534616808589,0,1,1,1,0,1,0,3.0,1,5.0,0,1,2 3,1,0.0,1 2 3 4 5,0,0,Struggling
2.0,5.0,57.0,6.0,1.779340984820437,0,1,1,1,1,1,0,2.0,0,2.0,0,1,2,1,1.0,1 2 3 4 5,1,0,Struggling
1.0,3.0,95.0,2.0,2.358385783043317,0,0,0,0,0,2,0,2.0,1,1.0,0,1,3,0,0.0,1 2,0,0,Struggling
0.9,7.0,36.0,1.0,1.4713069233617178,0,1,0,1,1,2,0,1.0,1,1.0,0,0,1,1,1.0,4,1,0,Struggling
